,user_id,install_date,country,test_group,trial,paid,subscription_name,revenue_1m
812,0e8216c7c2f90445fd371be6e191331c,2023-06-05,US,control,0,0,,0.0
813,0e84eb16bb3e4c55a3aec269fac3b442,2023-06-07,AU,treatment,0,0,,0.0
814,0e8b0c20c5a931b64d29e45e284e8d20,2023-06-07,GB,treatment,0,0,,0.0
815,0e8bf0c7b3a9d9c2f7a7611d959835d9,2023-06-06,CA,control,0,0,,0.0
816,0e8c96f489a2067cb08c5b76f2a5b368,2023-06-06,GB,control,0,0,,0.0
817,0e8ce2eb52eb3450ce5a1e114e6d5bdd,2023-06-03,US,control,0,0,,0.0
818,0e8d460c5ce35b2c5cd01ae4761728dd,2023-06-06,AU,control,0,0,,0.0
819,0e96d253d291a8fcdf9afdfa7adbac2b,2023-06-07,US,control,0,0,,0.0
820,0e98bde6fb34c3751ddb77b84598bdcb,2023-06-07,CA,treatment,0,0,,0.0
821,0e9978e988bb2dcbb06a79fc2adcf881,2023-06-06,GB,control,0,0,,0.0
822,0e9a1ef034d05d2ed74e64b1a18801a2,2023-06-05,AU,control,0,0,,0.0
823,0e9c03f5c42fc8ce5741338e27836d76,2023-06-02,US,control,0,0,,0.0
824,0e9e58304d11fe1de6fb13e1875161fb,2023-06-06,US,treatment,0,0,,0.0
825,0ea2f4b57d9fa615acbffda1f9ea66cd,2023-06-01,GB,treatment,0,0,,0.0
826,0ea42d92d3f894a33a8fb9f7be5c9766,2023-06-07,US,control,0,0,,0.0
827,0ea4794346e3c1d171b966eced435e19,2023-06-04,GB,control,0,0,,0.0
828,0ea7cf5b49885d08153c594014d0e398,2023-06-06,AU,treatment,0,0,,0.0
829,0eadf6f856a96b5fb0a9d350b80b9153,2023-06-03,US,treatment,0,0,,0.0
830,0eca643d8abcf38fe50f930a6a606216,2023-06-01,AU,treatment,0,0,,0.0
831,0ecddba381aeb374040504f344b5a9dc,2023-06-03,AU,treatment,0,0,,0.0
832,0ed53f9da206b00bcdb6108e507ccc86,2023-06-06,GB,treatment,0,0,,0.0
833,0ed6d99e971a6398514aceee251b36cc,2023-06-07,GB,control,0,0,,0.0
834,0ed989bcddeddf19d8329cf5b4af1bfa,2023-06-06,GB,control,0,0,,0.0
835,0ed9909b693e55470608f52ce33163c8,2023-06-02,CA,control,0,0,,0.0
836,0eda72ea511d50b162b707b5aa67bf77,2023-06-03,CA,treatment,0,0,,0.0
837,0edd891f9c0114aa3118ccd8b517c428,2023-06-02,CA,control,0,0,,0.0
838,0eddd1f0c7451d8af8e20a2955bebbfb,2023-06-07,AU,treatment,0,0,,0.0
839,0ee1b3d739c5add100c6a012f60e9305,2023-06-01,CA,control,0,0,,0.0
840,0eea72d19de4feb25041480709b82462,2023-06-05,CA,treatment,0,0,,0.0
841,0eec43c6ec5454559106a1183b398a3c,2023-06-03,GB,treatment,0,0,,0.0
842,0ef0f4f3c80ffede230fdbcf6551e099,2023-06-05,CA,control,0,0,,0.0
843,0ef28797606420ac8db28c285fb084d9,2023-06-04,CA,control,0,0,,0.0
844,0ef2b375b556776f7bd19f259faeee81,2023-06-01,AU,control,0,0,,0.0
845,0ef31bb02af8574d8cefc9390770cc98,2023-06-05,CA,control,0,0,,0.0
846,0ef46e0ac43cebf5f08fa40cbe4ff299,2023-06-05,AU,treatment,0,0,,0.0
847,0ef8b07c7b4100c2b2e952b858424a53,2023-06-01,AU,treatment,0,0,,0.0
848,0efb66bab152bb0c1e80bb50884b1cd6,2023-06-03,GB,control,0,0,,0.0
849,0eff373a090bfb15d637bcc7a1f1c27b,2023-06-07,AU,treatment,0,0,,0.0
850,0f03cb22c5ffc1f4c013ea6d620195ff,2023-06-07,CA,treatment,1,0,weekly.2.99.3d.trial,0.0
851,0f053c1641017a1b2078c9deed58ec7f,2023-06-04,CA,control,0,0,,0.0
852,0f11c835018184005d0d6fd60127c048,2023-06-01,CA,treatment,1,0,weekly.2.99.3d.trial,0.0
853,0f167940213e4580e06b061cff212389,2023-06-02,GB,treatment,0,0,,0.0
854,0f174ef55abcc63048decd3cdebb3b41,2023-06-07,CA,control,0,0,,0.0
855,0f33d9dd1f7074352a780da9f4e214d5,2023-06-06,CA,treatment,0,0,,0.0
856,0f35f608cc6610505532d95db688600d,2023-06-05,CA,treatment,0,0,,0.0
857,0f3ab567d5a72f1b5b303295d42b1d85,2023-06-02,US,control,0,0,,0.0
858,0f3b3f51f78c91e71ba6d0ea66fb1581,2023-06-01,GB,control,0,0,,0.0
859,0f3cb7e766809618ffb96b3ffe5c876c,2023-06-04,CA,control,1,0,monthly.5.99.3d.trial,0.0
860,0f3f4fe259f7cbcd3223139461a9e74c,2023-06-02,CA,treatment,0,0,,0.0
861,0f42315ccf6d3834dc1004bb6f186a5e,2023-06-01,US,control,1,0,monthly.5.99.3d.trial,0.0
862,0f48806e921d172a38496ca7f16a5ae8,2023-06-06,CA,control,1,0,monthly.5.99.3d.trial,0.0
863,0f4e1d95754fd40d4982c9174bc2f943,2023-06-04,GB,treatment,0,0,,0.0
864,0f4e521480b2b6a0e138732c76bc14c0,2023-06-04,US,treatment,0,0,,0.0
865,0f51c4af77365ab2f2328fdba892a33c,2023-06-07,CA,control,0,0,,0.0
866,0f54514aaa209d5a30795ab068caab20,2023-06-07,CA,treatment,0,0,,0.0
867,0f571b248235d463839f9832e3b8f2e5,2023-06-01,AU,treatment,0,0,,0.0
868,0f5c89befcbf395fab0215ff61255557,2023-06-03,US,treatment,1,1,weekly.2.99.3d.trial,2.99
869,0f628abca8a660f729a22b9d9af0023d,2023-06-02,GB,treatment,1,0,weekly.2.99.3d.trial,0.0
870,0f66040ee50e7e31d5dd1f449cf3352a,2023-06-04,GB,control,0,0,,0.0
871,0f6adf88c82dd2154aad35e25c3dc0ca,2023-06-07,US,control,0,0,,0.0
872,0f6debbf8ebbe377b9e434f4d0485ea8,2023-06-03,GB,treatment,0,0,,0.0
873,0f72ba9623d8e8a23df4503bf66fe2de,2023-06-06,CA,control,0,0,,0.0
874,0f760b197c7e809ac7fe1e92fa97dbf2,2023-06-01,AU,treatment,0,0,,0.0
875,0f7666f22aa7cd263be51be539d35c36,2023-06-03,US,treatment,0,0,,0.0
876,0f7d8dcec3c6ef50364e1bf4d9dd6a82,2023-06-04,AU,control,0,0,,0.0
877,0f80f864faa3064537a8f9f9811e93c0,2023-06-07,US,control,0,0,,0.0
878,0f81a33e6532a7d7aff43f03851f4be1,2023-06-07,GB,control,0,0,,0.0
879,0f82668545538e9ca6ce295873bc887b,2023-06-02,CA,treatment,0,0,,0.0
880,0f85a811b64d3fdc20aa0d1a895c871b,2023-06-03,CA,treatment,0,0,,0.0
881,0f87ecf2d13508fe11d0cf09af69793a,2023-06-01,US,treatment,0,0,,0.0
882,0f90c697015b878b18ecfb9684cb27c1,2023-06-04,CA,control,0,0,,0.0
883,0f9164639e9b41eca233e3fcd383a96c,2023-06-03,CA,control,0,0,,0.0
884,0f93197465d16f0dedda1356fb2def38,2023-06-05,CA,treatment,0,0,,0.0
885,0f957dfed62f6a5c01536b31c548ba3f,2023-06-03,US,control,0,0,,0.0
886,0fa331ddce339fcecfa7d2700a94958d,2023-06-02,GB,control,0,0,,0.0
887,0faae62ba7fb08acbdf01fbe8a0e1fb5,2023-06-06,AU,control,0,0,,0.0
888,0fad91efc29426753b64adbc20e7d2ef,2023-06-03,AU,control,1,0,monthly.5.99.3d.trial,0.0
889,0fb7a2beb2ffdedd157066ed12117f2a,2023-06-02,GB,control,0,0,,0.0
890,0fbdc12c3794bd5d97c5b2e8f445747e,2023-06-04,CA,treatment,0,0,,0.0
891,0fc45f1d0b7d0bb91db4dccd3cfc094d,2023-06-06,US,control,1,0,monthly.5.99.3d.trial,0.0
892,0fc50901233a5de32d7bd1e8655567e7,2023-06-05,US,treatment,0,0,,0.0
893,0fcab001a2eb4dc8b8b64fb11e429198,2023-06-07,US,control,0,0,,0.0
894,0fcb3e2fc0b7b36c6c52aa0b1118948c,2023-06-04,US,control,0,0,,0.0
895,0fd97cc257d6cae17bbb936fb6bb3199,2023-06-02,GB,treatment,0,0,,0.0
896,0fdf76d858d685ff6fd71be4abc6d0a3,2023-06-01,GB,control,0,0,,0.0
897,0fe296578e9f4f953fe9e441e4fd06c3,2023-06-07,US,treatment,0,0,,0.0
898,0fe6486f107064aed1d16c4d738ad79b,2023-06-03,AU,control,0,0,,0.0
899,0fe941238f7c279246386f3c0d740f4e,2023-06-01,US,treatment,0,0,,0.0
900,0feb05ca7725179f6ffde2a3e3180ac5,2023-06-03,AU,control,0,0,,0.0
901,0ff10b430bed5d8a93582986bac820ec,2023-06-06,GB,control,0,0,,0.0
902,0ff4989556ada4243d2be1fc4475f9b8,2023-06-06,AU,control,1,0,monthly.5.99.3d.trial,0.0
903,0ff868c962c005b7917ca599e84b6982,2023-06-05,US,treatment,0,0,,0.0
904,0ffcbe560ff9f7fe54e186ed1af960e3,2023-06-07,GB,treatment,0,0,,0.0
905,0fff9c094b6f079186d60774b5237087,2023-06-07,AU,treatment,0,0,,0.0
906,10010645c4a4e5a06742a122f7a143f9,2023-06-04,GB,treatment,0,0,,0.0
907,1005e1cb81fe013eb2df975a41efeecd,2023-06-05,GB,treatment,0,0,,0.0
908,1008ef89c18017974ffe44656b4a4147,2023-06-05,US,treatment,0,0,,0.0
909,100aa29684853c408d105270fd846d2a,2023-06-01,US,treatment,0,0,,0.0
910,100c749c9e19c99cb097ce0b4f935cb5,2023-06-07,GB,control,1,1,monthly.5.99.3d.trial,5.99
911,101354c6ce889834d02fe4c3d6ebbcd7,2023-06-01,US,treatment,0,0,,0.0
912,101bc263484e525851d2e9c4c2490d7b,2023-06-04,CA,control,0,0,,0.0
913,101dc17114d369e989d2e9f91cb0c3b3,2023-06-01,CA,treatment,0,0,,0.0
914,101f82c34863eac94316935ed386d149,2023-06-05,US,treatment,0,0,,0.0
915,102b23a7e23c1545ce370029b5ea8156,2023-06-03,US,treatment,0,0,,0.0
916,1036fc7d1795d4d35fff2ccf9aa08a3d,2023-06-01,CA,control,0,0,,0.0
917,1038a948ce9dea3d794882d7e91ddaa4,2023-06-07,AU,treatment,0,0,,0.0
918,1041aafba37b3b7afa9110600175baa7,2023-06-06,CA,treatment,0,0,,0.0
919,1046e58e7d9c9e8551b535c4687aa910,2023-06-07,CA,control,0,0,,0.0
920,104776201384ee4e35ff5d2be11242d5,2023-06-05,CA,control,0,0,,0.0
921,104b44b31be5a6c7dea5ef5527d9d27b,2023-06-02,GB,control,0,0,,0.0
922,104c8ba4c762b81cbd888f2098649402,2023-06-01,GB,treatment,0,0,,0.0
923,10508ddb7a7fcf8dd1945100951dce86,2023-06-06,AU,treatment,0,0,,0.0
924,10511261a0f9411e27da776e9dc7a1d9,2023-06-04,CA,control,0,0,,0.0
925,1054419466521e09003cb00adedd0dcd,2023-06-06,CA,control,0,0,,0.0
926,1055199c2fa9f2196f8041389df1ca72,2023-06-05,AU,control,1,0,monthly.5.99.3d.trial,0.0
927,105db2168d09d4cae27e5ff51093a836,2023-06-06,AU,treatment,1,0,weekly.2.99.3d.trial,0.0
928,105fd9057252843a042837b5a81bdda8,2023-06-01,GB,control,0,0,,0.0
929,106188d0ef48736caa73dcfd47d8dea3,2023-06-06,CA,treatment,0,0,,0.0
930,10654f714cdeabf92462bc8e00b4b96a,2023-06-05,GB,control,0,0,,0.0
931,106abdf3e2ee0a54ffbe3d3d3a5f23d0,2023-06-05,US,treatment,0,0,,0.0
932,106c1b83e8fa9371a153796e8f85e575,2023-06-02,GB,treatment,0,0,,0.0
933,106cf3acba2f9c9d53e5a78279156b9d,2023-06-02,CA,treatment,1,0,weekly.2.99.3d.trial,0.0
934,106d571fc492f451e277c673811c1b0a,2023-06-07,GB,treatment,0,0,,0.0
935,106ffc5dec3fb6cd61d19d325343e9b0,2023-06-03,GB,treatment,0,0,,0.0
936,10724e8641209e4d5075f47406f56d5c,2023-06-05,CA,treatment,0,0,,0.0
937,1072e852c98d7ed8ca4044a51a8d4468,2023-06-02,AU,control,0,0,,0.0
938,107721e5761db41203fb0de13f8e451b,2023-06-01,AU,treatment,0,0,,0.0
939,107cc60fd7dbc1c9942b1a3dc2f50872,2023-06-05,US,control,1,0,monthly.5.99.3d.trial,0.0
940,108147900e395ece348b73aa980981d2,2023-06-05,CA,control,0,0,,0.0
941,1084f6a4ab34ab778ce86191f542371b,2023-06-03,US,treatment,0,0,,0.0
942,108969a0201970491a7aa4eab317a243,2023-06-07,GB,treatment,0,0,,0.0
943,108ffccefcc78a68e4f2dbfb9496102c,2023-06-04,US,control,1,0,monthly.5.99.3d.trial,0.0
944,10929249b01d880d63a2f9d2a037b3e8,2023-06-05,US,control,1,0,monthly.5.99.3d.trial,0.0
945,1094b8830540d9b5c8d22eb82636a52b,2023-06-06,AU,treatment,0,0,,0.0
946,1099d034da949bec325e71d2baab70fa,2023-06-01,GB,control,0,0,,0.0
947,109abec43b301440aec0f49b231f2c5c,2023-06-05,CA,treatment,0,0,,0.0
948,10a332185a6552d62c687f49af4132c0,2023-06-06,CA,control,0,0,,0.0
949,10a3b734586c3397f639f7a7eeabccce,2023-06-06,CA,control,0,0,,0.0
950,10a5e53b7e5a5230edc589fd7a4cb102,2023-06-05,CA,treatment,0,0,,0.0
951,10a7839adfe1747d1df86e7225fd9aeb,2023-06-06,AU,control,0,0,,0.0
952,10abc89004cba1f623f23da14f4829dd,2023-06-02,CA,control,0,0,,0.0
953,10b93d4da8fb92288288c97d97df580e,2023-06-03,AU,treatment,0,0,,0.0
954,10b9ee961b0ba374fd8ecec207fd012a,2023-06-06,AU,treatment,1,0,weekly.2.99.3d.trial,0.0
955,10bc5d02b90947e160ae46781c8ef27f,2023-06-01,GB,control,0,0,,0.0
956,10c225367dd2adc223d006da7b3fee17,2023-06-06,GB,treatment,0,0,,0.0
957,10c6e426b177195e195676a136993176,2023-06-05,GB,control,1,0,monthly.5.99.3d.trial,0.0
958,10d049679c7dcfc3c0e3e0add1231494,2023-06-02,GB,control,0,0,,0.0
959,10d8830aca3731623bae07df56977e15,2023-06-01,CA,control,0,0,,0.0
960,10d8c8a0ffdf7aff276250dcfd306192,2023-06-06,AU,treatment,0,0,,0.0
961,10da88062e35d3737495798fe3fa922a,2023-06-06,AU,treatment,0,0,,0.0
962,10dbb0dc1cc43e3111edad6e331913b2,2023-06-03,AU,control,0,0,,0.0
963,10e51038a156678272954d3dbf88371a,2023-06-03,GB,control,0,0,,0.0
964,10e9bf6423e1a8bffe11c9f79f0be261,2023-06-03,US,control,0,0,,0.0
965,10edfed2b998f07a55263e887183d306,2023-06-03,GB,treatment,0,0,,0.0
966,10ef2ed7b098bce24c8ecd196901b2ee,2023-06-01,US,treatment,0,0,,0.0
967,10f96e45ba9fe8afd92c13b8424cb11b,2023-06-01,CA,treatment,0,0,,0.0
968,110013f6e851463885edd062a8badeb8,2023-06-07,US,control,0,0,,0.0
969,1106c5c24f4196961af386dcc8795ba4,2023-06-02,AU,treatment,0,0,,0.0
970,1109f3f613dde87f622384e63f4dbaa1,2023-06-01,CA,treatment,0,0,,0.0
971,110c55c4e1688647b44bb8a3cc354873,2023-06-01,CA,control,0,0,,0.0
972,110c87e2462a9b4bbf2ddd05d10ac214,2023-06-07,AU,treatment,0,0,,0.0
973,110c9fd41b40a070c7c2aa45f90a38b3,2023-06-02,AU,control,0,0,,0.0
974,1115760f44f1b8d7cbaf225959902f17,2023-06-02,AU,treatment,0,0,,0.0
975,1115aa44d355b27d0062b9bc7d1efab9,2023-06-05,AU,control,0,0,,0.0
976,1118e20dd129d37028604f8acb2fe347,2023-06-02,US,control,0,0,,0.0
977,1119f71b6a666b426fd0fda09bb0954a,2023-06-01,CA,treatment,0,0,,0.0
978,111c3fcc53b7cbff1e32ba8d394d2882,2023-06-02,CA,control,0,0,,0.0
979,111c49c3fc16c288197d60be1783c72e,2023-06-02,AU,treatment,0,0,,0.0
980,11266fd1d49d52d41cac5a5d3bd2752f,2023-06-05,GB,control,0,0,,0.0
981,1127bf01287c18fc623be53a7371a946,2023-06-06,AU,treatment,0,0,,0.0
982,112c8d739fe751370a8590efdc105230,2023-06-01,AU,control,0,0,,0.0
983,1133f38c157dc709766f265d5191930a,2023-06-07,GB,control,1,0,monthly.5.99.3d.trial,0.0
984,113a141b708cc5aed06c208efe90349a,2023-06-03,AU,treatment,0,0,,0.0
985,113cc5d06c0e3421587ece271b07bdc8,2023-06-05,US,treatment,0,0,,0.0
986,113d13af992e65c3a5affc05f9a819b3,2023-06-05,GB,treatment,0,0,,0.0
987,11463c3682bec70ea1db877362a2402a,2023-06-01,AU,control,0,0,,0.0
988,11482626f8d6cb176ab8cde79ddf9ac5,2023-06-05,AU,control,0,0,,0.0
989,114f3bd9d2dd7db5a68f90a9638be58a,2023-06-03,GB,treatment,0,0,,0.0
990,115673bbefa367136fee85373c77ed30,2023-06-06,AU,control,1,0,monthly.5.99.3d.trial,0.0
991,115d9b7a43b6f77a607c5267282607d3,2023-06-03,US,treatment,0,0,,0.0
992,116688b37dfd7ec74b2b54dd8b72c25d,2023-06-01,AU,control,0,0,,0.0
993,1166bed8572d4f4a17f8c7a3cbf7b4cd,2023-06-07,GB,treatment,0,0,,0.0
994,11723ce6d3b3f30f44623216590b3216,2023-06-05,AU,control,0,0,,0.0
995,117745d1cbc2c440c2953facfd2adaf9,2023-06-01,GB,control,0,0,,0.0
996,1181e6b7f9e3fef92689dbf455367ac5,2023-06-07,US,treatment,0,0,,0.0
997,1185cadd69631cfb2823eeebfcbec44f,2023-06-07,AU,control,0,0,,0.0
998,118708cc847d94e8201b31047ba7feea,2023-06-01,GB,control,0,0,,0.0
999,118a4abdcb44ed4aae2e8420ab1f743c,2023-06-05,AU,control,0,0,,0.0
1000,118def28014d2408005f69b79bed938f,2023-06-02,US,treatment,0,0,,0.0
1001,11970666452a21f92c209b813e83895d,2023-06-03,AU,control,0,0,,0.0
1002,1198285fd8130bbf4400e8228224d0c4,2023-06-01,CA,control,0,0,,0.0
1003,119c3d37c083beabaf9aa2537935bf96,2023-06-05,GB,control,0,0,,0.0
1004,119d2aeb609873ad040aac5d952bbfe9,2023-06-05,CA,control,0,0,,0.0
1005,119e9d0698fe0e19d541bd84fba3b227,2023-06-03,US,treatment,0,0,,0.0
1006,119f807e48d41c6d45395dbf85cf8f55,2023-06-02,GB,treatment,0,0,,0.0
1007,11a100b2d6373d7050d091acb22a2f0c,2023-06-03,GB,treatment,0,0,,0.0
1008,11a23b67b51fccfea60e879ded437c85,2023-06-04,CA,control,1,0,monthly.5.99.3d.trial,0.0
1009,11ae98a5efa246f16289ddfc13fdd3f4,2023-06-04,CA,control,0,0,,0.0
1010,11b7cb492ab3a35a95ae73c300f31335,2023-06-03,US,treatment,0,0,,0.0
1011,11ba7d2610a6023435f554552f8d01b0,2023-06-07,CA,treatment,0,0,,0.0
1012,11bcd8aa391d0752245b66c2aa0eaa6b,2023-06-06,US,control,0,0,,0.0
1013,11bcf6bd543570aafdceb012dd1d1982,2023-06-07,GB,treatment,1,0,weekly.2.99.3d.trial,0.0
1014,11beef22a5865141865006e1afab4707,2023-06-03,AU,control,0,0,,0.0
1015,11c798533144a164f8b3fa0224b2af76,2023-06-07,GB,treatment,0,0,,0.0
1016,11d0f55707f4539edc5cc5b4c465e968,2023-06-03,CA,treatment,0,0,,0.0
1017,11d37f79f6c5ee3db147d7325ac720e6,2023-06-03,GB,treatment,0,0,,0.0
1018,11db2bab5347533a5b10497df1c56aa5,2023-06-02,CA,treatment,0,0,,0.0
1019,11e376e96b5624f7c1af0f0a85afe297,2023-06-04,CA,control,0,0,,0.0
1020,11e413bb0c8fd6593ac030e70420314a,2023-06-04,US,treatment,0,0,,0.0
1021,11e617629e339babf0a12862222784c3,2023-06-05,CA,treatment,0,0,,0.0
1022,11e822004d51da44815a42e811ff8d0a,2023-06-06,AU,treatment,0,0,,0.0
1023,11ea66106b14e4663c847f1f099cafac,2023-06-07,AU,control,0,0,,0.0
1024,11eb729de06ac300cdc48ff6ae126745,2023-06-07,CA,treatment,0,0,,0.0
1025,11ed4956eb7e07c2f70202998bb381c7,2023-06-02,CA,treatment,0,0,,0.0
1026,11f789dfb4c961e85f22600bc00244be,2023-06-06,AU,control,0,0,,0.0
1027,11f9007d3df446a688d4efd4cbff33db,2023-06-04,AU,control,0,0,,0.0
1028,11f92fa55c61e5b09c107ed9d0404e3f,2023-06-01,CA,treatment,0,0,,0.0
1029,11fd370c843e503238ed78f6be40476d,2023-06-01,AU,control,0,0,,0.0
1030,11ff40b5f443783f22bdc187ca60b017,2023-06-07,AU,control,0,0,,0.0
1031,1203db0d449650c84a7013742e83fc93,2023-06-01,US,control,0,0,,0.0
1032,12067f05525e8c849d0533919986df85,2023-06-01,CA,control,0,0,,0.0
1033,1208bb29f50ff8f8c23bd5ba677c5882,2023-06-06,AU,control,0,0,,0.0
1034,1209f00dbd8d0d2adfc65e5e13c9d0c2,2023-06-04,CA,treatment,1,0,weekly.2.99.3d.trial,0.0
1035,120b602a8d3568a272996364cae55f80,2023-06-05,CA,treatment,0,0,,0.0
1036,120d8651200326c933e79c838b39a93d,2023-06-05,US,treatment,1,0,weekly.2.99.3d.trial,0.0
1037,120e636afb977dbf1cb76e9f1d9c79da,2023-06-02,AU,control,0,0,,0.0
1038,121928bf7e57951513baab79eb8e153f,2023-06-01,US,control,0,0,,0.0
1039,12198bd3641a40b6b37bacd37cbae70f,2023-06-04,US,control,0,0,,0.0
1040,12358dc3a34e29a848060fdc6e1d4dce,2023-06-01,CA,treatment,0,0,,0.0
1041,123dffbcb9dbe1d4d34b68f0ad796b70,2023-06-03,CA,treatment,0,0,,0.0
1042,123e052e62d9a3a02c2d2eb57191cb99,2023-06-06,CA,treatment,0,0,,0.0
1043,124409424055a2d3fd8fa1c18786d7be,2023-06-06,CA,control,0,0,,0.0
1044,1247c2d997841036e3ac5d6ef8bdae66,2023-06-01,CA,treatment,0,0,,0.0
1045,124948efa671173ea4293ea8055f4920,2023-06-05,GB,control,0,0,,0.0
1046,12555ba093a5aa71798411bbddd01f48,2023-06-02,US,treatment,0,0,,0.0
1047,1257d250f9cbf70eacfd919c615b5f15,2023-06-06,CA,control,0,0,,0.0
1048,1260da29956003c8aca1839326ff9858,2023-06-04,US,treatment,0,0,,0.0
1049,126e16ae88353a1db97ccf1d629b4248,2023-06-01,GB,control,1,0,monthly.5.99.3d.trial,0.0
1050,126f6258c79dd3418dc6bea0ee90d176,2023-06-06,AU,control,0,0,,0.0
1051,12753847cb2051ab1cb1778bf73965c1,2023-06-01,CA,control,0,0,,0.0
1052,127f8a62e66ec4866382295e5bb6a873,2023-06-05,US,control,0,0,,0.0
1053,12847dc868b8f38c7b4136d46f88091d,2023-06-07,CA,control,0,0,,0.0
1054,128749f54f09a86fb576586a9e28d680,2023-06-01,CA,treatment,0,0,,0.0
1055,128baa91ce390c5e8c9c7c5f6b7a2585,2023-06-03,GB,treatment,0,0,,0.0
1056,1291d7fba1efb431c350ebf56162c9be,2023-06-03,GB,treatment,0,0,,0.0
1057,12a5729cf7dee9961e8c7597152460d4,2023-06-07,GB,treatment,0,0,,0.0
1058,12aa07b5195ed0c6eb8657c978cfc671,2023-06-05,US,control,0,0,,0.0
1059,12ad46bb7435535310eecc50e2b2ca2e,2023-06-03,US,treatment,0,0,,0.0
1060,12b0643038986ee49dd720cdac5011e6,2023-06-06,GB,control,0,0,,0.0
1061,12b3a658b96d6daaa406f9fcfec27f73,2023-06-04,CA,control,0,0,,0.0
1062,12b3d051e5397e67b33053f65fd0f06b,2023-06-04,CA,control,0,0,,0.0
1063,12b676861a1a9195924fa7203a8f8c96,2023-06-04,CA,control,0,0,,0.0
1064,12ba129e915815392447c7685cb51af2,2023-06-06,AU,treatment,0,0,,0.0
1065,12bdf08ca552f36f8aa0968272289fce,2023-06-03,AU,control,0,0,,0.0
1066,12bf87eb777434e7ca834ca119a05b63,2023-06-03,US,control,0,0,,0.0
1067,12c4d0ba891b45974847ba0906cbb215,2023-06-02,CA,treatment,0,0,,0.0
1068,12c4fd1815f8fea4c393e52c96e527f1,2023-06-07,AU,treatment,0,0,,0.0
1069,12cd9210ffcc449a975b0b9327127e97,2023-06-02,US,treatment,0,0,,0.0
1070,12cf08acbc847f7e0ff393089b4920f2,2023-06-05,GB,treatment,0,0,,0.0
1071,12dd7004d88ca6d04f7a03525447d7a4,2023-06-04,US,treatment,0,0,,0.0
1072,12dff95281a85f58015e8bd08e96c0aa,2023-06-07,CA,control,0,0,,0.0
1073,12e1d936bc5f75d1dcbe41e7ba668922,2023-06-02,AU,treatment,1,0,weekly.2.99.3d.trial,0.0
1074,12e1f05a3a996dd64ec42acd65656971,2023-06-05,CA,treatment,0,0,,0.0
1075,12e571bd6f568755ee714772637976cf,2023-06-01,US,control,1,0,monthly.5.99.3d.trial,0.0
1076,12e8cad5060bfb9269ff1471365e836b,2023-06-01,US,control,0,0,,0.0
1077,12eeb5daf4ed45a3e23fd528f51e3ed9,2023-06-06,GB,control,0,0,,0.0
1078,12eebd762c9e4c8cb5c3c2ad938217f1,2023-06-01,GB,control,0,0,,0.0
1079,12eee44b339cc16f50d49b6ee8b1e126,2023-06-04,US,treatment,0,0,,0.0
1080,12f42a8455085868cd28a27bebcfdccc,2023-06-02,CA,treatment,0,0,,0.0
1081,12f9ebefefe082da52d7848052873817,2023-06-03,US,treatment,0,0,,0.0
1082,12fb0ec17d34b6ebf0443a3ce600048a,2023-06-05,US,treatment,0,0,,0.0
1083,1302117275b7e28ade7749156a181836,2023-06-02,AU,control,0,0,,0.0
1084,13086c124697fa0032864e010c910c6e,2023-06-02,GB,treatment,0,0,,0.0
1085,1310b3b0ab29ca42172a80f5374d94f0,2023-06-05,GB,treatment,1,1,weekly.2.99.3d.trial,2.99
1086,1310c294fbf5e146115445123cb9ebcf,2023-06-06,AU,treatment,0,0,,0.0
1087,1313bf1505343a61823c4d8661167744,2023-06-04,GB,control,0,0,,0.0
1088,131a9e99e251e6328a97c2a244780a26,2023-06-01,US,treatment,0,0,,0.0
1089,13231ac0c319132be1f1016c60b5a44c,2023-06-03,US,control,0,0,,0.0
1090,13235d1e7a65722e60efa76f65d233cd,2023-06-03,CA,treatment,0,0,,0.0
1091,1326c328f978c6404396d64f3b04a267,2023-06-02,US,treatment,0,0,,0.0
1092,1327b42e9cb835e90174ee5a89df40fd,2023-06-05,AU,treatment,0,0,,0.0
1093,132b38662581bc53a4a8308a3c09ce5b,2023-06-05,CA,treatment,0,0,,0.0
1094,133519ec0148eff9c500a8c2b9d026b4,2023-06-05,CA,treatment,0,0,,0.0
1095,133e461f062e2904144c1a69527c6206,2023-06-07,GB,control,0,0,,0.0
1096,13438831e907e38551f1b12fa2c6839b,2023-06-05,GB,control,0,0,,0.0
1097,134691395537ce563973dddaaa3984e1,2023-06-01,CA,treatment,0,0,,0.0
1098,1348082e0a2f3ae4e00bd9ea9e40c963,2023-06-05,US,treatment,0,0,,0.0
1099,1348a8df96fc70bc4c5d5798e4b95055,2023-06-07,GB,control,0,0,,0.0
1100,13518bc70fc4e333591f3b359690fcac,2023-06-04,US,control,0,0,,0.0
1101,135588d3e1b667f32a808a461221cbf2,2023-06-01,GB,control,0,0,,0.0
1102,13573b42d58d3d587bc3be8ba51417ea,2023-06-01,AU,control,1,0,monthly.5.99.3d.trial,0.0
1103,1360e854d37600be90bcaca0521ff72f,2023-06-03,US,treatment,0,0,,0.0
1104,1362239ad60f1103e99fa0efe9900d60,2023-06-05,CA,treatment,0,0,,0.0
1105,136bf630d7d46a18d4d926719226c624,2023-06-01,AU,treatment,1,0,weekly.2.99.3d.trial,0.0
1106,13705764f5a5d5513f1973a5ca673873,2023-06-01,US,control,1,0,monthly.5.99.3d.trial,0.0
