,user_id,event_timestamp,first_purchase_time,cohort_week,product_id,lifetime_months,price,frequency,revenue
169,23788d65-a681-46cd-ad10-737c118e1092,2023-04-06 21:37:28,2023-03-07 21:37:28,2023-03-05,monthly.12.49,1,12.49,3,37.47
170,23788d65-a681-46cd-ad10-737c118e1092,2023-06-05 21:37:28,2023-03-07 21:37:28,2023-03-05,monthly.12.49,3,12.49,3,37.47
171,293a607d-459f-4583-a55f-93e346c448b7,2023-03-08 04:31:52,2023-03-08 04:31:52,2023-03-05,monthly.12.49,0,12.49,1,12.49
172,0bb219b2-a5a7-4423-9630-6c306e260eb9,2023-03-15 09:01:24,2023-03-15 09:01:24,2023-03-12,monthly.12.49,0,12.49,1,12.49
173,6159c3d7-064f-4fa9-84a6-977737db42fb,2023-03-08 08:57:30,2023-03-08 08:57:30,2023-03-05,monthly.12.49,0,12.49,1,12.49
174,4f758e00-7a40-458f-899f-ec538b503a48,2023-05-06 01:54:22,2023-05-06 01:54:22,2023-04-30,monthly.12.49,0,12.49,1,12.49
175,db74dc56-017c-4883-9a2e-7842e0d80aef,2023-03-08 11:09:59,2023-03-08 11:09:59,2023-03-05,monthly.12.49,0,12.49,1,12.49
176,190cd08b-2ff0-4f9b-8e20-8483d9ae4dcb,2023-03-10 23:02:27,2023-03-10 23:02:27,2023-03-05,monthly.12.49,0,12.49,1,12.49
177,bb7e5a90-afd0-4186-a5c4-6947783c15c2,2023-03-08 12:08:36,2023-03-08 12:08:36,2023-03-05,monthly.12.49,0,12.49,2,24.98
178,bb7e5a90-afd0-4186-a5c4-6947783c15c2,2023-04-07 12:08:36,2023-03-08 12:08:36,2023-03-05,monthly.12.49,1,12.49,2,24.98
179,640d75ac-38ef-4831-bea3-b131dc97475a,2023-03-08 13:08:26,2023-03-08 13:08:26,2023-03-05,monthly.12.49,0,12.49,1,12.49
180,c8c8654b-367e-4527-ad4f-34b1dbdf0529,2023-03-08 14:26:38,2023-03-08 14:26:38,2023-03-05,monthly.12.49,0,12.49,2,24.98
181,c8c8654b-367e-4527-ad4f-34b1dbdf0529,2023-04-07 14:26:38,2023-03-08 14:26:38,2023-03-05,monthly.12.49,1,12.49,2,24.98
182,85e1395b-e368-4a9d-ac03-484323404e1f,2023-03-08 15:16:37,2023-03-08 15:16:37,2023-03-05,monthly.12.49,0,12.49,1,12.49
183,55b482ba-335c-4c74-a0a2-d43ea326f9a8,2023-03-08 16:08:38,2023-03-08 16:08:38,2023-03-05,monthly.12.49,0,12.49,1,12.49
184,a097e2d0-2eef-442f-8242-f9b4f8516efb,2023-03-08 20:31:52,2023-03-08 20:31:52,2023-03-05,monthly.12.49,0,12.49,1,12.49
185,4787a034-8f77-4eda-ab68-11879ce9e615,2023-03-26 21:54:42,2023-03-26 21:54:42,2023-03-19,monthly.12.49,0,12.49,1,12.49
186,0ecfd2cd-2857-476f-9eb1-f48a20a2da10,2023-03-09 02:56:29,2023-03-09 02:56:29,2023-03-05,monthly.12.49,0,12.49,1,12.49
187,d5d3dfc5-2805-4fb5-8839-c6740d0adabf,2023-03-09 05:38:56,2023-03-09 05:38:56,2023-03-05,monthly.12.49,0,12.49,1,12.49
188,ebfcb1b3-0184-45ec-936c-ebd5ae5e67bb,2023-03-09 07:04:52,2023-03-09 07:04:52,2023-03-05,monthly.12.49,0,12.49,1,12.49
189,6c219218-753c-462d-8d02-51e6178dcdd8,2023-03-09 08:38:34,2023-03-09 08:38:34,2023-03-05,monthly.12.49,0,12.49,4,49.96
190,6c219218-753c-462d-8d02-51e6178dcdd8,2023-04-08 08:38:34,2023-03-09 08:38:34,2023-03-05,monthly.12.49,1,12.49,4,49.96
191,6c219218-753c-462d-8d02-51e6178dcdd8,2023-05-08 08:38:34,2023-03-09 08:38:34,2023-03-05,monthly.12.49,2,12.49,4,49.96
192,6c219218-753c-462d-8d02-51e6178dcdd8,2023-06-07 08:38:34,2023-03-09 08:38:34,2023-03-05,monthly.12.49,3,12.49,4,49.96
193,e631b337-a3f3-4deb-9bda-49d2a22f8751,2023-03-09 08:21:02,2023-03-09 08:21:02,2023-03-05,monthly.12.49,0,12.49,1,12.49
194,78723a9d-dd53-43ee-9d1c-5fde2a687b50,2023-03-12 02:19:38,2023-03-12 02:19:38,2023-03-05,monthly.12.49,0,12.49,1,12.49
195,6c3bde94-ae96-4fff-b5b6-cc60fb8b587b,2023-03-09 08:53:50,2023-03-09 08:53:50,2023-03-05,monthly.12.49,0,12.49,8,99.92
196,6c3bde94-ae96-4fff-b5b6-cc60fb8b587b,2023-04-08 08:53:50,2023-03-09 08:53:50,2023-03-05,monthly.12.49,1,12.49,8,99.92
197,6c3bde94-ae96-4fff-b5b6-cc60fb8b587b,2023-05-08 08:53:50,2023-03-09 08:53:50,2023-03-05,monthly.12.49,2,12.49,8,99.92
198,6c3bde94-ae96-4fff-b5b6-cc60fb8b587b,2023-06-07 08:53:50,2023-03-09 08:53:50,2023-03-05,monthly.12.49,3,12.49,8,99.92
199,6c3bde94-ae96-4fff-b5b6-cc60fb8b587b,2023-07-07 08:53:50,2023-03-09 08:53:50,2023-03-05,monthly.12.49,4,12.49,8,99.92
200,6c3bde94-ae96-4fff-b5b6-cc60fb8b587b,2023-08-06 08:53:50,2023-03-09 08:53:50,2023-03-05,monthly.12.49,5,12.49,8,99.92
201,6c3bde94-ae96-4fff-b5b6-cc60fb8b587b,2023-09-05 08:53:50,2023-03-09 08:53:50,2023-03-05,monthly.12.49,6,12.49,8,99.92
202,6c3bde94-ae96-4fff-b5b6-cc60fb8b587b,2023-10-05 08:53:50,2023-03-09 08:53:50,2023-03-05,monthly.12.49,7,12.49,8,99.92
203,8b060d69-2383-4493-9e06-1d70883b90b7,2023-03-09 09:21:34,2023-03-09 09:21:34,2023-03-05,monthly.12.49,0,12.49,1,12.49
204,0de16200-3ade-4ef9-bc15-783e33d628a6,2023-03-26 12:37:49,2023-03-26 12:37:49,2023-03-19,monthly.12.49,0,12.49,1,12.49
205,35935d27-8db4-4127-8982-36b77d498c1e,2023-03-16 10:15:16,2023-03-16 10:15:16,2023-03-12,monthly.12.49,0,12.49,1,12.49
206,f2819e67-b2a3-429a-9a6a-bd5d5389c916,2023-03-09 10:13:08,2023-03-09 10:13:08,2023-03-05,monthly.12.49,0,12.49,6,74.94
207,f2819e67-b2a3-429a-9a6a-bd5d5389c916,2023-04-08 10:13:08,2023-03-09 10:13:08,2023-03-05,monthly.12.49,1,12.49,6,74.94
208,f2819e67-b2a3-429a-9a6a-bd5d5389c916,2023-05-08 10:13:08,2023-03-09 10:13:08,2023-03-05,monthly.12.49,2,12.49,6,74.94
209,f2819e67-b2a3-429a-9a6a-bd5d5389c916,2023-06-07 10:13:08,2023-03-09 10:13:08,2023-03-05,monthly.12.49,3,12.49,6,74.94
210,f2819e67-b2a3-429a-9a6a-bd5d5389c916,2023-07-07 10:13:08,2023-03-09 10:13:08,2023-03-05,monthly.12.49,4,12.49,6,74.94
211,f2819e67-b2a3-429a-9a6a-bd5d5389c916,2023-08-06 10:13:08,2023-03-09 10:13:08,2023-03-05,monthly.12.49,5,12.49,6,74.94
212,8c9371ff-cba1-4e55-b093-822a4b9c56d8,2023-03-09 11:13:18,2023-03-09 11:13:18,2023-03-05,monthly.12.49,0,12.49,6,74.94
213,8c9371ff-cba1-4e55-b093-822a4b9c56d8,2023-04-08 11:13:18,2023-03-09 11:13:18,2023-03-05,monthly.12.49,1,12.49,6,74.94
214,8c9371ff-cba1-4e55-b093-822a4b9c56d8,2023-05-08 11:13:18,2023-03-09 11:13:18,2023-03-05,monthly.12.49,2,12.49,6,74.94
215,8c9371ff-cba1-4e55-b093-822a4b9c56d8,2023-06-07 11:13:18,2023-03-09 11:13:18,2023-03-05,monthly.12.49,3,12.49,6,74.94
216,8c9371ff-cba1-4e55-b093-822a4b9c56d8,2023-07-07 11:13:18,2023-03-09 11:13:18,2023-03-05,monthly.12.49,4,12.49,6,74.94
217,8c9371ff-cba1-4e55-b093-822a4b9c56d8,2023-08-06 11:13:18,2023-03-09 11:13:18,2023-03-05,monthly.12.49,5,12.49,6,74.94
218,738bcb60-8063-42dc-b52c-91effceaef93,2023-03-09 11:23:19,2023-03-09 11:23:19,2023-03-05,monthly.12.49,0,12.49,1,12.49
219,81f4b7da-79a2-4677-8963-b9011530e5b4,2023-03-09 11:59:10,2023-03-09 11:59:10,2023-03-05,monthly.12.49,0,12.49,4,49.96
220,81f4b7da-79a2-4677-8963-b9011530e5b4,2023-04-08 11:59:10,2023-03-09 11:59:10,2023-03-05,monthly.12.49,1,12.49,4,49.96
221,81f4b7da-79a2-4677-8963-b9011530e5b4,2023-05-08 11:59:10,2023-03-09 11:59:10,2023-03-05,monthly.12.49,2,12.49,4,49.96
222,81f4b7da-79a2-4677-8963-b9011530e5b4,2023-06-07 11:59:10,2023-03-09 11:59:10,2023-03-05,monthly.12.49,3,12.49,4,49.96
223,b626e4f8-9dbe-4904-9c7b-aa13e5cca3c6,2023-03-09 12:00:19,2023-03-09 12:00:19,2023-03-05,monthly.12.49,0,12.49,1,12.49
224,f081b62b-69bd-41a0-a9ba-c060948eccbd,2023-03-09 14:44:10,2023-03-09 14:44:10,2023-03-05,monthly.12.49,0,12.49,4,49.96
225,f081b62b-69bd-41a0-a9ba-c060948eccbd,2023-04-08 14:44:10,2023-03-09 14:44:10,2023-03-05,monthly.12.49,1,12.49,4,49.96
226,f081b62b-69bd-41a0-a9ba-c060948eccbd,2023-05-08 14:44:10,2023-03-09 14:44:10,2023-03-05,monthly.12.49,2,12.49,4,49.96
227,f081b62b-69bd-41a0-a9ba-c060948eccbd,2023-06-07 14:44:10,2023-03-09 14:44:10,2023-03-05,monthly.12.49,3,12.49,4,49.96
228,eb06e0b0-b5ec-4071-988d-65f21afbcfa5,2023-03-09 15:03:33,2023-03-09 15:03:33,2023-03-05,monthly.12.49,0,12.49,6,74.94
229,eb06e0b0-b5ec-4071-988d-65f21afbcfa5,2023-04-08 15:03:33,2023-03-09 15:03:33,2023-03-05,monthly.12.49,1,12.49,6,74.94
230,eb06e0b0-b5ec-4071-988d-65f21afbcfa5,2023-05-08 15:03:33,2023-03-09 15:03:33,2023-03-05,monthly.12.49,2,12.49,6,74.94
231,eb06e0b0-b5ec-4071-988d-65f21afbcfa5,2023-06-07 15:03:33,2023-03-09 15:03:33,2023-03-05,monthly.12.49,3,12.49,6,74.94
232,eb06e0b0-b5ec-4071-988d-65f21afbcfa5,2023-07-07 15:03:33,2023-03-09 15:03:33,2023-03-05,monthly.12.49,4,12.49,6,74.94
233,eb06e0b0-b5ec-4071-988d-65f21afbcfa5,2023-08-06 15:03:33,2023-03-09 15:03:33,2023-03-05,monthly.12.49,5,12.49,6,74.94
234,d7fa22b0-cb31-4da6-9dca-b0f2b26b24b6,2023-03-09 16:44:42,2023-03-09 16:44:42,2023-03-05,monthly.12.49,0,12.49,4,49.96
235,d7fa22b0-cb31-4da6-9dca-b0f2b26b24b6,2023-04-08 16:44:42,2023-03-09 16:44:42,2023-03-05,monthly.12.49,1,12.49,4,49.96
236,d7fa22b0-cb31-4da6-9dca-b0f2b26b24b6,2023-05-08 16:44:42,2023-03-09 16:44:42,2023-03-05,monthly.12.49,2,12.49,4,49.96
237,d7fa22b0-cb31-4da6-9dca-b0f2b26b24b6,2023-06-07 16:44:42,2023-03-09 16:44:42,2023-03-05,monthly.12.49,3,12.49,4,49.96
238,0126e40c-da09-4e28-b687-457716e6ccfd,2023-03-09 16:54:50,2023-03-09 16:54:50,2023-03-05,monthly.12.49,0,12.49,1,12.49
239,8735c930-d553-4782-898d-b3865c54cb13,2023-03-09 18:43:25,2023-03-09 18:43:25,2023-03-05,monthly.12.49,0,12.49,1,12.49
240,16390888-8ae5-4b48-9e27-29adfc0e3d26,2023-03-10 05:31:36,2023-03-10 05:31:36,2023-03-05,monthly.12.49,0,12.49,1,12.49
241,cbf996dc-eeff-4151-a498-c5ff36551251,2023-03-10 06:14:01,2023-03-10 06:14:01,2023-03-05,monthly.12.49,0,12.49,1,12.49
242,2bf7f039-9a37-494e-9f22-1f63e6fe2801,2023-03-10 07:44:01,2023-03-10 07:44:01,2023-03-05,monthly.12.49,0,12.49,2,24.98
243,2bf7f039-9a37-494e-9f22-1f63e6fe2801,2023-04-09 07:44:01,2023-03-10 07:44:01,2023-03-05,monthly.12.49,1,12.49,2,24.98
244,5f6aef5a-68ed-4578-bb89-c32f8d720738,2023-03-10 07:58:48,2023-03-10 07:58:48,2023-03-05,monthly.12.49,0,12.49,1,12.49
245,adec9c29-041c-4c60-b45a-b47cc792befd,2023-03-10 11:02:33,2023-03-10 11:02:33,2023-03-05,monthly.12.49,0,12.49,1,12.49
246,a8cfb276-4254-45c0-ad21-a271b9ede056,2023-03-11 05:44:06,2023-03-11 05:44:06,2023-03-05,monthly.12.49,0,12.49,1,12.49
247,1292720e-a7f7-44da-ab2d-1e16d2280878,2023-03-10 12:42:41,2023-03-10 12:42:41,2023-03-05,monthly.12.49,0,12.49,2,24.98
248,1292720e-a7f7-44da-ab2d-1e16d2280878,2023-04-09 12:42:41,2023-03-10 12:42:41,2023-03-05,monthly.12.49,1,12.49,2,24.98
249,034b0cde-1ee3-4ddc-b6e0-72af01bd8ec6,2023-03-17 13:04:56,2023-03-17 13:04:56,2023-03-12,monthly.12.49,0,12.49,4,49.96
250,034b0cde-1ee3-4ddc-b6e0-72af01bd8ec6,2023-04-16 13:04:56,2023-03-17 13:04:56,2023-03-12,monthly.12.49,1,12.49,4,49.96
251,034b0cde-1ee3-4ddc-b6e0-72af01bd8ec6,2023-05-16 13:04:56,2023-03-17 13:04:56,2023-03-12,monthly.12.49,2,12.49,4,49.96
252,034b0cde-1ee3-4ddc-b6e0-72af01bd8ec6,2023-06-15 13:04:56,2023-03-17 13:04:56,2023-03-12,monthly.12.49,3,12.49,4,49.96
253,b7dcb6a6-4fda-4bfd-9ec8-6b06b36296a1,2023-03-22 15:45:04,2023-03-22 15:45:04,2023-03-19,monthly.12.49,0,12.49,1,12.49
254,d34e0a94-dee4-4b1a-aa45-04ca790e55b4,2023-03-10 14:49:41,2023-03-10 14:49:41,2023-03-05,monthly.12.49,0,12.49,1,12.49
255,2e706052-424c-4efb-92aa-6d2f9d012639,2023-03-10 14:58:18,2023-03-10 14:58:18,2023-03-05,monthly.12.49,0,12.49,1,12.49
256,df37ce98-1bda-4ff5-8bda-6a564ac7e045,2023-03-18 07:57:12,2023-03-18 07:57:12,2023-03-12,monthly.12.49,0,12.49,1,12.49
257,07df6dbb-2b20-4dec-9da1-16be8732146c,2023-03-11 09:55:24,2023-03-11 09:55:24,2023-03-05,monthly.12.49,0,12.49,5,62.45
258,07df6dbb-2b20-4dec-9da1-16be8732146c,2023-04-10 09:55:24,2023-03-11 09:55:24,2023-03-05,monthly.12.49,1,12.49,5,62.45
259,07df6dbb-2b20-4dec-9da1-16be8732146c,2023-05-10 09:55:24,2023-03-11 09:55:24,2023-03-05,monthly.12.49,2,12.49,5,62.45
260,07df6dbb-2b20-4dec-9da1-16be8732146c,2023-06-09 09:55:24,2023-03-11 09:55:24,2023-03-05,monthly.12.49,3,12.49,5,62.45
261,07df6dbb-2b20-4dec-9da1-16be8732146c,2023-07-09 09:55:24,2023-03-11 09:55:24,2023-03-05,monthly.12.49,4,12.49,5,62.45
262,090be155-c257-43d6-8bbe-85a9c60cd3ed,2023-03-18 10:20:03,2023-03-18 10:20:03,2023-03-12,monthly.12.49,0,12.49,3,37.47
263,090be155-c257-43d6-8bbe-85a9c60cd3ed,2023-04-17 10:20:03,2023-03-18 10:20:03,2023-03-12,monthly.12.49,1,12.49,3,37.47
264,090be155-c257-43d6-8bbe-85a9c60cd3ed,2023-05-17 10:20:03,2023-03-18 10:20:03,2023-03-12,monthly.12.49,2,12.49,3,37.47
265,85d79a55-55c6-42a4-8113-7bf6d88edb80,2023-03-11 10:39:35,2023-03-11 10:39:35,2023-03-05,monthly.12.49,0,12.49,1,12.49
266,772118db-b66e-4c9f-a48f-910b31380948,2023-03-11 10:27:39,2023-03-11 10:27:39,2023-03-05,monthly.12.49,0,12.49,2,24.98
267,772118db-b66e-4c9f-a48f-910b31380948,2023-04-10 10:27:39,2023-03-11 10:27:39,2023-03-05,monthly.12.49,1,12.49,2,24.98
268,a90d6c8e-1433-48fb-9773-cf9915d36c2c,2023-03-11 11:32:01,2023-03-11 11:32:01,2023-03-05,monthly.12.49,0,12.49,4,49.96
269,a90d6c8e-1433-48fb-9773-cf9915d36c2c,2023-04-10 11:32:01,2023-03-11 11:32:01,2023-03-05,monthly.12.49,1,12.49,4,49.96
270,a90d6c8e-1433-48fb-9773-cf9915d36c2c,2023-05-10 11:32:01,2023-03-11 11:32:01,2023-03-05,monthly.12.49,2,12.49,4,49.96
271,a90d6c8e-1433-48fb-9773-cf9915d36c2c,2023-06-09 11:32:01,2023-03-11 11:32:01,2023-03-05,monthly.12.49,3,12.49,4,49.96
272,67db2ae4-36c3-4664-bbb8-6db1b743ed0e,2023-03-11 11:21:44,2023-03-11 11:21:44,2023-03-05,monthly.12.49,0,12.49,2,24.98
273,67db2ae4-36c3-4664-bbb8-6db1b743ed0e,2023-04-10 11:21:44,2023-03-11 11:21:44,2023-03-05,monthly.12.49,1,12.49,2,24.98
274,47f2f614-7cfe-440b-80df-001e2baea6ee,2023-03-11 12:14:10,2023-03-11 12:14:10,2023-03-05,monthly.12.49,0,12.49,2,24.98
275,47f2f614-7cfe-440b-80df-001e2baea6ee,2023-04-10 12:14:10,2023-03-11 12:14:10,2023-03-05,monthly.12.49,1,12.49,2,24.98
276,74c68891-2965-4d6b-ab67-296ad3b77bd5,2023-03-11 14:28:22,2023-03-11 14:28:22,2023-03-05,monthly.12.49,0,12.49,2,24.98
277,74c68891-2965-4d6b-ab67-296ad3b77bd5,2023-04-10 14:28:22,2023-03-11 14:28:22,2023-03-05,monthly.12.49,1,12.49,2,24.98
278,941b9bac-f51a-42b9-83c6-35ec16658f15,2023-03-11 14:36:46,2023-03-11 14:36:46,2023-03-05,monthly.12.49,0,12.49,1,12.49
279,29bb4e48-2643-49e5-9178-d780cca09b31,2023-03-11 15:56:34,2023-03-11 15:56:34,2023-03-05,monthly.12.49,0,12.49,1,12.49
280,b1bbac6d-986a-41d9-bcf9-2643f949fd3e,2023-03-11 15:48:47,2023-03-11 15:48:47,2023-03-05,monthly.12.49,0,12.49,2,24.98
281,b1bbac6d-986a-41d9-bcf9-2643f949fd3e,2023-04-10 15:48:47,2023-03-11 15:48:47,2023-03-05,monthly.12.49,1,12.49,2,24.98
282,d9c2ac7c-dc56-4244-8f0b-3ef6b60ad565,2023-03-11 17:20:03,2023-03-11 17:20:03,2023-03-05,monthly.12.49,0,12.49,1,12.49
283,344ed645-d698-4041-a692-80fe639159a7,2023-03-12 03:47:52,2023-03-12 03:47:52,2023-03-05,monthly.12.49,0,12.49,1,12.49
284,2bcda9bf-2ba8-4b99-8bdc-862d198d306b,2023-03-12 04:53:30,2023-03-12 04:53:30,2023-03-05,monthly.12.49,0,12.49,2,24.98
285,2bcda9bf-2ba8-4b99-8bdc-862d198d306b,2023-08-09 04:53:30,2023-03-12 04:53:30,2023-03-05,monthly.12.49,5,12.49,2,24.98
286,502cb036-dc9e-477a-9384-a0e489910337,2023-03-12 04:52:01,2023-03-12 04:52:01,2023-03-05,monthly.12.49,0,12.49,1,12.49
287,f859c22c-5406-459f-a0e6-5fbb3b3f4cf7,2023-03-12 07:59:54,2023-03-12 07:59:54,2023-03-05,monthly.12.49,0,12.49,1,12.49
288,5f5cca6b-060d-4396-9c3a-5035e649caac,2023-03-12 09:18:59,2023-03-12 09:18:59,2023-03-05,monthly.12.49,0,12.49,1,12.49
289,4054aa2d-9db2-408a-a9a9-bfe58ebf98b9,2023-03-12 09:22:57,2023-03-12 09:22:57,2023-03-05,monthly.12.49,0,12.49,1,12.49
290,a424fa2e-eb94-4460-b92a-6f2496cb5f01,2023-03-12 09:34:48,2023-03-12 09:34:48,2023-03-05,monthly.12.49,0,12.49,1,12.49
291,91956ad1-32be-47d0-b6fb-3594212d4b5c,2023-03-12 13:36:07,2023-03-12 13:36:07,2023-03-05,monthly.12.49,0,12.49,1,12.49
292,fc8c1294-e920-428b-95ff-e08d4bb8f586,2023-03-12 14:45:43,2023-03-12 14:45:43,2023-03-05,monthly.12.49,0,12.49,1,12.49
293,efce7bab-7c52-4c36-bb3b-ff36bfa6c757,2023-03-12 17:50:41,2023-03-12 17:50:41,2023-03-05,monthly.12.49,0,12.49,1,12.49
294,2ad1b4e0-f1e2-41fa-a87e-ed0de4423f84,2023-03-13 01:18:44,2023-03-13 01:18:44,2023-03-12,monthly.12.49,0,12.49,1,12.49
295,dc508303-a903-41c4-8bff-a5c547e36628,2023-03-13 06:41:10,2023-03-13 06:41:10,2023-03-12,monthly.12.49,0,12.49,1,12.49
296,0f7f238e-49c3-4ecc-8a29-8b4ad81c79c3,2023-03-13 10:55:10,2023-03-13 10:55:10,2023-03-12,monthly.12.49,0,12.49,1,12.49
297,a4133bba-69bf-48ef-ad5b-171fccbaf903,2023-03-13 11:29:46,2023-03-13 11:29:46,2023-03-12,monthly.12.49,0,12.49,5,62.45
298,a4133bba-69bf-48ef-ad5b-171fccbaf903,2023-04-12 11:29:46,2023-03-13 11:29:46,2023-03-12,monthly.12.49,1,12.49,5,62.45
299,a4133bba-69bf-48ef-ad5b-171fccbaf903,2023-05-12 11:29:46,2023-03-13 11:29:46,2023-03-12,monthly.12.49,2,12.49,5,62.45
300,a4133bba-69bf-48ef-ad5b-171fccbaf903,2023-06-11 11:29:46,2023-03-13 11:29:46,2023-03-12,monthly.12.49,3,12.49,5,62.45
301,a4133bba-69bf-48ef-ad5b-171fccbaf903,2023-07-11 11:29:46,2023-03-13 11:29:46,2023-03-12,monthly.12.49,4,12.49,5,62.45
302,b2856340-ca09-4ef8-bdbc-6de8b68d1ca1,2023-03-20 11:45:49,2023-03-20 11:45:49,2023-03-19,monthly.12.49,0,12.49,4,49.96
303,b2856340-ca09-4ef8-bdbc-6de8b68d1ca1,2023-04-19 11:45:49,2023-03-20 11:45:49,2023-03-19,monthly.12.49,1,12.49,4,49.96
304,b2856340-ca09-4ef8-bdbc-6de8b68d1ca1,2023-05-19 11:45:49,2023-03-20 11:45:49,2023-03-19,monthly.12.49,2,12.49,4,49.96
305,b2856340-ca09-4ef8-bdbc-6de8b68d1ca1,2023-06-18 11:45:49,2023-03-20 11:45:49,2023-03-19,monthly.12.49,3,12.49,4,49.96
306,44d8571e-fb85-4845-99da-b6ae6ad6251b,2023-04-01 03:26:22,2023-04-01 03:26:22,2023-03-26,monthly.12.49,0,12.49,1,12.49
307,6686c0f4-e6a8-418c-96f3-bf16667cc9dd,2023-03-13 20:49:09,2023-03-13 20:49:09,2023-03-12,monthly.12.49,0,12.49,1,12.49
308,0e644b2c-f29b-4188-97dc-c6ed66ec145c,2023-03-13 23:38:59,2023-03-13 23:38:59,2023-03-12,monthly.12.49,0,12.49,1,12.49
309,07a85a38-67ab-4f5f-843e-3964ed60e4d4,2023-03-14 03:44:52,2023-03-14 03:44:52,2023-03-12,monthly.12.49,0,12.49,1,12.49
310,295c8a47-a4f9-4844-92d1-938a60110cb7,2023-03-14 05:00:32,2023-03-14 05:00:32,2023-03-12,monthly.12.49,0,12.49,2,24.98
311,295c8a47-a4f9-4844-92d1-938a60110cb7,2023-04-13 05:00:32,2023-03-14 05:00:32,2023-03-12,monthly.12.49,1,12.49,2,24.98
312,ace573d0-3e0e-462f-8b8d-8262a08cf58c,2023-04-16 01:05:14,2023-04-16 01:05:14,2023-04-09,monthly.12.49,0,12.49,1,12.49
313,99c34919-1222-4977-8daa-713ddb0a0cec,2023-03-14 07:56:56,2023-03-14 07:56:56,2023-03-12,monthly.12.49,0,12.49,1,12.49
314,77b54588-75d2-4027-9a36-7d5a696fd947,2023-03-14 08:19:41,2023-03-14 08:19:41,2023-03-12,monthly.12.49,0,12.49,1,12.49
315,3db9f7c4-3e71-47a5-9456-381931251657,2023-03-14 09:28:40,2023-03-14 09:28:40,2023-03-12,monthly.12.49,0,12.49,1,12.49
316,9da4d3b6-81e3-4ac5-8943-61dc7fa5d60f,2023-03-14 09:38:11,2023-03-14 09:38:11,2023-03-12,monthly.12.49,0,12.49,1,12.49
317,851f9248-f342-4817-8791-1ed6c667ac70,2023-03-14 10:30:15,2023-03-14 10:30:15,2023-03-12,monthly.12.49,0,12.49,1,12.49
318,21de353f-902c-4c71-9938-14a48ad1b691,2023-03-14 10:15:39,2023-03-14 10:15:39,2023-03-12,monthly.12.49,0,12.49,1,12.49
319,30d58abc-4acc-483f-9628-0c43bcf777ff,2023-03-14 11:59:56,2023-03-14 11:59:56,2023-03-12,monthly.12.49,0,12.49,1,12.49
320,5b8065eb-7e7c-4e9e-8369-4cd4152a0f1e,2023-03-14 11:46:11,2023-03-14 11:46:11,2023-03-12,monthly.12.49,0,12.49,8,99.92
321,5b8065eb-7e7c-4e9e-8369-4cd4152a0f1e,2023-04-13 11:46:11,2023-03-14 11:46:11,2023-03-12,monthly.12.49,1,12.49,8,99.92
322,5b8065eb-7e7c-4e9e-8369-4cd4152a0f1e,2023-05-13 11:46:11,2023-03-14 11:46:11,2023-03-12,monthly.12.49,2,12.49,8,99.92
323,5b8065eb-7e7c-4e9e-8369-4cd4152a0f1e,2023-06-12 11:46:11,2023-03-14 11:46:11,2023-03-12,monthly.12.49,3,12.49,8,99.92
324,5b8065eb-7e7c-4e9e-8369-4cd4152a0f1e,2023-07-12 11:46:11,2023-03-14 11:46:11,2023-03-12,monthly.12.49,4,12.49,8,99.92
325,5b8065eb-7e7c-4e9e-8369-4cd4152a0f1e,2023-08-11 11:46:11,2023-03-14 11:46:11,2023-03-12,monthly.12.49,5,12.49,8,99.92
326,5b8065eb-7e7c-4e9e-8369-4cd4152a0f1e,2023-09-10 11:46:11,2023-03-14 11:46:11,2023-03-12,monthly.12.49,6,12.49,8,99.92
327,5b8065eb-7e7c-4e9e-8369-4cd4152a0f1e,2023-10-10 11:46:11,2023-03-14 11:46:11,2023-03-12,monthly.12.49,7,12.49,8,99.92
328,e8e4c2b6-44c7-4e3e-aafb-3f175c246852,2023-03-14 12:39:09,2023-03-14 12:39:09,2023-03-12,monthly.12.49,0,12.49,1,12.49
329,998a4e32-f604-4edf-acf3-23239a813cee,2023-03-14 12:41:47,2023-03-14 12:41:47,2023-03-12,monthly.12.49,0,12.49,1,12.49
330,cdad4ea4-8393-41af-8526-58497b3e1512,2023-03-14 13:22:09,2023-03-14 13:22:09,2023-03-12,monthly.12.49,0,12.49,3,37.47
331,cdad4ea4-8393-41af-8526-58497b3e1512,2023-04-13 13:22:09,2023-03-14 13:22:09,2023-03-12,monthly.12.49,1,12.49,3,37.47
332,cdad4ea4-8393-41af-8526-58497b3e1512,2023-05-13 13:22:09,2023-03-14 13:22:09,2023-03-12,monthly.12.49,2,12.49,3,37.47
333,3f03a2ca-9fb4-4382-8c5b-c4a110cdacbf,2023-03-14 14:45:15,2023-03-14 14:45:15,2023-03-12,monthly.12.49,0,12.49,1,12.49
334,97484784-1e24-4d43-afea-cfc4d4b9c315,2023-03-14 14:50:24,2023-03-14 14:50:24,2023-03-12,monthly.12.49,0,12.49,5,62.45
335,97484784-1e24-4d43-afea-cfc4d4b9c315,2023-04-13 14:50:24,2023-03-14 14:50:24,2023-03-12,monthly.12.49,1,12.49,5,62.45
336,97484784-1e24-4d43-afea-cfc4d4b9c315,2023-05-13 14:50:24,2023-03-14 14:50:24,2023-03-12,monthly.12.49,2,12.49,5,62.45
337,97484784-1e24-4d43-afea-cfc4d4b9c315,2023-06-12 14:50:24,2023-03-14 14:50:24,2023-03-12,monthly.12.49,3,12.49,5,62.45
